Texas,Louisiana,Washington,New Jersey,Arkansas,Montana,North Dakota,Nebraska,New Mexico,Indiana,California,Ohio,South Carolina,Rhode Island,Michigan,Georgia,Wyoming,New Hampshire,Maryland,Mississippi,Connecticut,West Virginia,Iowa,Illinois,Vermont,Tennessee,Missouri,Wisconsin,North Carolina,Pennsylvania,Kentucky,Delaware,Kansas,Oregon,Massachusetts,Alabama,Arizona,Minnesota,Maine,Nevada,Idaho,Utah,Virginia,New York,Oklahoma,South Dakota,Colorado
56,1.87592,2.48977,0.666747,1.10031,1.27136,0.177148,0.605144,2.50852,2.52885,1.34108,2.48358,0.755792,0.403278,0.384672,0.677397,1.62884,0.799201,0.271897,1.70014,2.85042,0.185529,0.982112,1.06274,1.7088,1.66756,0.481309,0.944003,0.383828,0.797813,0.980066,0.468227,0.222505,0.761905,0.680828,1.04637,3.79415,0.993083,1.55469,0.397128,1.02051,1.87855,1.95447,1.45224,0.527118,1.14192,0.934423,0.581424
57,2.08825,2.47432,0.515399,1.00402,1.37662,0.0001,0.695024,2.52708,1.88471,1.12788,2.1744,0.85033,0.371081,0.606157,0.671595,1.73634,0.715052,0.285225,1.78451,3.22581,0.303321,0.942546,0.500167,1.64647,1.29151,0.792317,0.678149,0.717397,0.910326,1.04828,0.289824,0.283366,0.796162,0.466418,1.00595,4.19269,0.998739,1.66825,0.707282,0.582707,1.53879,2.31967,1.53378,0.399433,1.6163,0.707623,0.512845
58,2.17252,2.82114,0.671551,1.21234,1.30236,0.120289,0.523972,0.331736,2.99745,1.0255,2.6274,0.66078,0.339213,0.258324,0.527357,1.53357,0.649906,0.380417,2.12593,3.53311,0.199348,0.780672,0.88159,1.76848,1.10277,0.540284,1.08447,0.67726,0.864231,0.979103,0.373599,0.357143,0.607306,0.921502,0.861159,3.28321,1.20499,1.2756,0.47041,0.550545,2.02675,2.198,1.50762,0.443537,2.19328,0.658106,0.703834
59,2.21466,2.52569,0.818984,1.40955,1.60684,0.45425,1.22739,0.6413,3.24894,1.10343,2.51216,0.805715,0.198491,0.132743,0.654552,2.12336,0.605602,0.285789,2.025,2.8728,0.0001,0.825147,0.276174,2.03392,2.11538,0.886824,1.18463,0.897053,0.78578,1.32165,0.255306,0.0957854,0.952381,1.46477,1.0905,4.25935,1.32543,1.94514,0.541339,0.679316,1.44769,2.37411,1.60014,0.36716,1.00604,0.863596,0.513353
60,2.01649,2.95145,0.508475,1.10861,1.8759,0.294985,0.451807,2.35746,2.62334,1.12444,1.6858,0.698893,0.372687,0.469217,0.516951,1.5674,0.631427,0.33153,1.9118,3.36865,0.157658,0.726871,0.612508,1.71415,1.84139,0.557509,1.02662,0.91417,0.795694,1.17903,0.396764,0.4208,0.649287,0.846785,0.863095,3.32254,1.16257,1.34722,0.542169,0.61838,2.10753,1.91974,1.67932,0.61654,2.05744,0.578577,0.681719
61,1.89337,2.68642,0.350482,1.10777,1.56684,0.174749,0.744269,0.749064,2.30193,1.11361,2.7037,0.574876,0.501967,0.223914,0.556167,1.82293,0.544806,0.348584,1.72904,4.28481,0.326931,0.660194,0.812306,1.62628,1.60576,0.968213,0.885827,0.894226,0.750728,1.00654,0.453637,0.684182,0.743767,0.556638,0.834838,4.55241,1.13851,1.26777,0.559284,0.805185,1.62801,1.72094,1.52293,0.696024,1.68188,0.897813,0.691814
62,2.08667,3.72645,0.658171,1.10917,1.43531,0.129814,1.05727,2.91712,1.91833,1.03663,3.02135,0.674313,0.343643,0.345397,0.702562,2.33955,0.415958,0.358637,2.04082,3.77676,0.594059,0.588411,1.1621,2.09914,1.58254,0.557461,1.33616,0.708475,0.883308,1.19955,0.25064,0.421496,0.97692,1.25354,1.02838,4.85437,1.05126,1.32592,0.546355,0.687715,2.11416,1.93403,1.70213,0.58086,0.958606,1.01878,0.695644
63,2.27904,2.72098,0.777116,0.643678,1.94252,0.19305,0.763553,2.5609,2.5587,1.12758,3.60781,0.515079,0.340545,0.34214,0.6634,3.56635,0.449006,0.220662,2.48714,3.97266,0.36526,0.768115,1.47321,2.14258,2.23263,0.499792,1.27138,1.00935,1.13978,1.62257,0.265568,0.159617,0.915631,1.72481,1.28386,5.43074,1.09834,2.1711,0.563326,1.08307,1.66142,2.20977,1.75168,0.491337,1.4556,0.749702,0.686738
64,2.32308,3.01952,0.953437,0.621891,1.81371,0.165837,0.433487,4.84754,2.8922,1.49254,4.3531,0.536658,0.856283,0.224575,0.723831,3.57518,0.558909,0.245474,2.63112,4.14514,0.588582,0.943396,0.63639,2.68846,2.79251,0.871586,1.94731,0.902335,1.52118,2.10624,0.279879,0.238663,1.23299,1.25433,1.42879,5.80195,1.36416,3.25009,0.56844,1.32617,2.78114,2.39593,1.97506,0.455005,1.26582,1.07882,0.739672
65,1.97471,3.41888,0.922381,1.05178,1.75685,0.120555,0.600052,2.38516,2.5439,1.06865,3.50589,0.71164,0.446429,0.157127,0.604131,2.44657,0.723787,0.367647,1.91666,2.97906,0.736434,0.627296,0.931395,2.20216,2.18978,0.733628,1.82245,0.970874,0.920014,1.59839,0.345944,0.512267,0.76524,1.24555,1.21609,4.61064,1.28667,1.80741,0.406576,0.945201,1.62407,2.37858,1.79988,0.657054,1.75579,0.77837,0.652822
66,2.1558,2.41556,0.587215,0.575402,1.83187,0.201918,0.424528,2.99539,2.28729,1.11591,2.94298,0.809468,0.403866,0.0913075,0.630453,1.68191,0.582169,0.140788,1.89331,3.46842,0.293974,0.722047,0.626781,1.86664,2.66864,0.732759,1.74426,0.733098,0.889533,1.50271,0.378889,0.313808,0.957391,0.716662,1.1987,4.90335,1.01845,1.66667,0.535386,0.806064,1.5286,2.37303,1.39757,0.719363,1.22227,1.13681,0.712891
67,2.30727,2.63129,0.965825,0.785512,1.84231,0.180397,0.649819,3.42776,2.08926,0.972222,2.73705,0.710344,0.78455,0.182002,0.679524,1.92474,0.763775,0.263371,2.18625,3.05138,0.440658,0.605288,0.771257,2.08198,2.09581,1.12704,1.62369,1.22105,1.01225,1.36725,0.256983,0.224143,1.2701,1.2901,1.26084,5.7911,1.09919,1.16015,0.324398,0.830691,1.75866,2.31099,1.66761,0.6694,1.18125,1.46238,0.727438
68,2.25494,2.13152,0.605462,0.758214,2.12689,0.171453,0.939986,2.77476,2.54792,1.29289,3.53247,0.621437,0.716275,0.275482,0.759094,1.8684,0.814224,0.0986388,2.04349,3.17245,0.474934,0.667241,0.821391,2.06257,1.97239,1.19528,2.24756,1.46199,1.0445,1.29824,0.492532,0.263366,1.07136,1.39747,1.18723,6.26227,1.03044,1.48064,0.538993,1.53987,2.00946,2.20285,1.47628,0.509789,3.34881,1.77074,1.02699
69,2.52889,2.05962,1.15514,0.807918,1.37882,0.247117,1.06092,4.11413,2.52296,1.38354,3.85357,0.928986,0.963082,0.295421,1.04344,2.10746,1.16279,0.314465,1.96292,4.15225,0.36129,0.811204,0.914205,2.4577,1.82735,0.837799,3.48837,0.877646,1.05287,1.33236,0.512597,0.407166,1.52229,0.964467,1.14915,6.59096,1.4499,1.65403,0.344488,1.86857,2.38663,2.78306,1.68142,0.593152,3.20573,2.31326,1.00453
70,2.65401,2.85781,1.1169,0.813166,2.49863,0.27933,1.37287,3.47065,2.16022,1.29026,3.29788,0.87378,0.630463,0.34155,0.763035,2.00977,0.836343,0.256363,2.63717,4.07314,0.647723,0.586049,1.10231,2.40434,2.17941,1.21736,3.79789,1.1233,1.29012,1.34819,0.476057,0.159702,2.17739,1.10165,1.11612,6.43108,1.39264,1.70083,0.406886,2.58051,1.97495,2.91572,1.47935,0.508223,3.14499,2.21764,1.05944
71,2.95371,3.17863,1.0736,0.816933,2.21891,0.211238,1.11702,3.28767,2.63637,1.11044,3.57343,0.830989,0.648544,0.183542,1.03808,2.06283,1.08675,0.149561,2.76723,3.86596,0.980015,0.765156,1.12788,2.92657,1.73134,1.53065,4.36207,1.12242,1.32649,1.29395,0.708814,0.370468,2.66038,1.74752,1.13318,6.75035,1.91291,1.77976,0.478321,1.6504,3.41361,3.0526,1.6923,0.586107,4.30293,3.00468,1.05263
72,3.23367,2.51418,1.29669,0.838095,2.59587,0.741084,1.09466,3.03721,2.95269,1.87577,4.20562,1.00332,0.70526,0.250761,0.942744,1.17643,1.44808,0.331744,1.88416,3.83416,0.59761,0.797015,0.822707,3.36853,2.30133,1.71779,4.11684,1.01394,1.70918,1.35975,0.746407,0.106129,3.12771,1.3885,1.33153,6.07355,1.92211,1.825,0.540641,1.54657,2.32095,3.24193,1.63359,0.988678,5.80408,2.38732,1.36395
73,3.32506,2.4183,1.1092,0.975707,3.32388,0.46875,1.21951,4.29316,3.65699,1.76911,3.54025,0.847925,0.568012,0.275356,1.11641,2.01304,1.66914,0.0674916,3.16901,4.67671,0.668693,0.695854,1.1921,3.38003,1.99024,1.70906,4.39352,1.19924,1.52123,1.31392,0.670451,0.354484,3.30739,1.71788,1.07928,6.24526,1.83021,2.11864,0.394308,1.7139,2.82019,2.50308,1.55302,0.785869,6.02966,2.47816,1.43858
74,2.87245,2.51068,1.44724,1.34273,4.70283,0.845899,0.955414,3.45146,2.89737,2.0077,2.69266,0.892857,0.338018,0.164123,1.47622,1.92451,1.57437,0.099167,2.47261,5.17955,0.854317,0.938617,0.970464,3.94913,1.89179,1.78885,3.97808,1.18483,1.63674,1.29178,0.550488,0.544,3.43391,1.65916,0.949091,6.25613,1.74732,1.99723,0.32344,2.19914,2.37288,3.07356,1.57107,0.745669,6.85728,2.01789,1.37062
75,3.59362,2.74672,1.50504,0.885591,6.04436,1.17335,2.52556,2.75108,3.1945,2.44256,3.12447,0.714945,0.408225,0.140393,1.65565,2.26454,1.85497,0.200401,3.90424,5.32075,0.721311,0.728348,1.19312,4.66875,2.68362,2.67709,3.36105,2.01794,0.902817,1.34998,0.678916,0.468637,2.64033,2.01274,1.14416,5.94763,1.67984,2.28088,0.182542,1.93149,3.35112,3.87886,1.50433,0.996782,8.18255,2.2012,1.47807
76,2.79685,2.51933,1.14068,0.95732,3.76876,0.744806,1.93892,2.16561,2.61767,2.00895,2.83205,0.770128,0.33314,0.245018,1.10076,1.92018,1.02019,0.0869376,2.09246,4.37794,0.306937,1.14986,0.776658,3.37912,2.87338,1.6463,1.97747,1.45985,1.29097,1.21647,0.516016,0.41958,1.77594,3.66636,1.22723,4.58877,1.69287,2.41331,0.528677,2.07832,3.55525,2.81957,1.35354,0.686682,3.92518,1.01982,1.19068
77,2.7007,2.60108,1.51493,0.801221,1.87587,0.15674,0.884956,2.30399,2.3236,1.6112,3.89886,0.687333,0.29558,0.428816,0.679728,1.80723,1.79785,0.12844,2.02075,4.1368,0.335102,0.892578,0.729927,2.44384,3.0589,0.871651,1.19574,0.691857,0.883198,1.2839,0.323102,0.141093,1.04742,1.94405,0.727152,4.43559,1.65915,1.74662,0.369181,1.46968,2.8144,3.21779,1.30649,0.598435,2.28607,1.00735,0.864606
78,2.5217,2.23763,1.62086,1.15403,1.44578,0.185759,1.39485,2.01005,2.72257,1.73466,2.99164,0.690264,0.287922,0.466356,0.739247,1.62493,1.57119,0.166182,1.62208,3.82471,0.239234,0.744485,0.345011,2.32242,2.89421,0.721431,0.798828,1.44552,1.10951,1.23981,0.331823,0.45156,0.927798,0.86135,1.08321,3.89306,1.69054,1.91069,0.291451,1.19556,3.17543,2.11272,1.28639,0.796178,1.98482,0.727273,0.923766
79,2.13492,1.81041,1.7378,0.847647,1.10435,0.394737,1.18265,1.90753,2.61172,1.03984,2.87193,0.495009,0.219238,0.654889,0.711864,1.44511,0.875532,0.149222,1.39476,3.21383,0.68306,0.522126,0.341964,2.2553,2.58732,0.942408,0.838245,0.502828,0.90855,1.16576,0.0990719,0.57732,0.453361,2.05532,1.04011,3.75332,1.57702,1.55039,0.470958,0.822174,2.39486,2.18589,1.15225,0.812633,1.07081,0.85034,0.733014
80,2.16547,2.20084,1.67574,0.978394,0.755996,0.0821693,1.2476,2.04753,2.10271,0.915862,2.15102,0.48739,0.395309,0.379816,0.577485,1.37667,0.723367,0.23986,1.1973,2.77607,0.270709,0.595649,0.444884,1.98418,2.7515,0.439858,0.650325,0.713908,0.793651,1.12786,0.144146,0.149589,0.463623,0.812536,1.11602,4.34298,1.33121,1.27344,0.402091,0.773096,2.78354,1.89499,1.0998,0.689763,1.72618,0.818331,0.598441
81,2.05988,1.99036,1.37635,0.749906,0.808369,0.401768,0.514139,1.65508,1.72897,0.713822,2.15365,0.374181,0.283286,0.156764,0.573425,1.01402,1.05873,0.136116,1.56532,2.9274,0.121212,0.459846,0.335169,1.93371,2.55958,0.465196,0.723914,0.376142,0.746526,0.904811,0.119119,0.0001,0.389842,1.03448,0.858855,4.44388,1.13843,1.29018,0.192207,0.581966,2.38095,1.82514,1.0616,0.665368,2.0202,0.733347,0.631349
82,2.09649,2.0997,1.52914,1.02529,0.744879,0.0001,0.413223,3.22203,1.48205,0.780267,2.36106,0.479534,0.309358,0.247219,0.893012,0.650388,0.532589,0.11325,2.57455,3.18757,0.280269,0.423924,0.162602,1.79573,1.90194,0.72657,0.682325,0.518269,0.622895,0.9398,0.136976,0.115785,0.355366,0.872347,0.677064,4.74534,1.17545,1.64442,0.345006,0.826145,2.32839,2.12011,1.15984,0.46507,1.32064,0.479781,0.598802
83,2.0889,1.83375,1.17981,0.440222,1.14943,0.119522,0.55517,3.58402,1.4108,0.735294,2.17778,0.640959,0.141718,0.232404,0.825334,0.685379,0.36544,0.102407,3.54061,3.09789,0.243457,0.427594,0.141894,1.38429,2.09489,0.316957,0.222816,0.380849,0.56752,1.00174,0.0453155,0.203749,0.280005,0.680904,0.845924,4.27042,1.0765,1.76962,0.520924,1.07256,1.82768,1.6985,0.960439,0.557581,1.64096,0.635209,0.48608
84,2.26203,1.76575,0.843486,0.509793,1.05622,0.0001,0.608643,2.82455,1.3578,0.527395,2.04531,0.36757,0.283617,0.110803,0.746057,0.827498,0.27049,0.0561325,1.30009,3.35361,0.162338,0.424652,0.0342466,1.41021,1.84697,0.479094,0.184049,0.319489,0.508067,0.932164,0.0288226,0.0913659,0.255138,0.67402,0.76155,5.21549,1.09432,1.36265,0.227591,0.646247,1.96078,1.60944,0.968512,0.560839,0.443262,0.670055,0.6247
85,2.19944,1.65543,0.46595,0.164204,0.505689,0.0001,0.0816993,2.43228,1.89533,0.502513,2.22589,0.337309,0.169607,0.119,0.531247,1.5661,0.431282,0.097688,2.15727,3.72832,0.419287,0.26738,0.0307125,1.41798,1.97548,0.593097,0.124224,0.171013,0.213955,0.843332,0.0333185,0.0001,0.267523,0.48185,0.787836,3.83966,0.918007,0.529942,0.181305,1.27596,2.05436,1.41423,1.00561,0.416259,1.50404,0.528465,0.372593
86,2.95784,0.844773,0.558036,0.279764,0.590967,0.0001,0.351494,0.930233,1.47128,0.83968,2.21439,0.262939,0.262044,0.0530363,0.569692,1.6129,0.37843,0.0411353,0.2589,2.77309,0.516224,0.161993,0.0001,1.50898,1.84758,0.48022,0.25878,0.34965,1.01537,0.757161,0.0756144,0.184843,0.178763,0.622407,0.757944,4.1884,0.832352,0.694225,0.568316,1.43885,1.85996,1.99791,1.06786,0.394802,0.356189,0.542547,0.475391
87,1.60563,1.62299,0.362457,0.0912686,0.0733138,0.0001,0.0001,0.15186,1.81009,0.315985,2.01533,0.248973,0.0973331,0.0221533,0.549048,1.23034,0.404531,0.0936914,3.3744,2.96261,0.142653,0.230584,0.0001,1.40542,1.65111,0.444123,0.0947867,0.142113,0.828189,0.630327,0.0684088,0.0001,0.115785,0.640593,0.665867,4.56501,0.699726,0.75266,0.337838,0.446229,1.39565,1.60122,0.967892,0.291215,1.11607,0.49054,0.428474
88,1.5692,1.3967,0.313849,0.152532,0.0001,0.0001,0.208333,0.435098,1.60517,0.291705,1.81274,0.093633,0.45565,0.0684307,0.54594,1.16573,0.112771,0.100167,6.8152,2.84244,0.682594,0.211037,0.0001,1.10976,1.14796,0.0679964,0.0001,0.176289,0.744096,0.573596,0.0113173,0.0001,0.11236,0.725191,0.704399,3.64437,0.797623,0.705467,0.0514536,0.601904,0.990426,1.55346,1.02416,0.163845,0.195122,0.0001,0.382495
89,1.68002,1.24336,0.350443,0.141393,0.160686,0.0001,0.224719,0.235294,1.04141,0.367715,2.03814,0.0933085,0.261643,0.0233481,0.642317,0.879528,0.128733,0.0001,8.11639,1.93061,0.37037,0.233372,0.0350877,1.15051,1.31034,0.583759,0.0001,0.512821,0.715033,0.721046,0.00997456,0.0001,0.0402414,0.713861,0.714846,1.05795,0.697134,0.383142,0.410722,0.772141,0.95989,1.41023,0.955853,0.224875,1.45081,0.0001,0.39582
90,2.77603,1.19146,0.367985,0.153092,0.199734,0.0001,0.0001,0.224972,1.98142,0.571767,1.875,0.147874,0.211353,0.0263227,0.178498,0.830607,0.0869313,0.0845666,5.17007,2.54899,0.780572,0.134622,0.10627,1.20623,1.25698,0.521574,0.0614817,0.13947,0.705764,0.632436,0.0001,0.0001,0.0394477,0.530348,0.709729,3.61162,0.733859,0.898802,0.573248,0.323749,0.709975,1.26907,0.937844,0.155581,0.801974,0.189753,0.318319
91,1.85638,1.16744,0.379673,0.343495,0.0001,0.0001,0.0001,0.974513,1.21469,0.484731,1.93357,0.149303,0.254731,0.0001,0.828325,0.981229,0.15873,0.0430849,6.77966,2.21041,0.531915,0.118064,0.0428633,1.24848,1.11199,0.42678,0.0001,0.373599,0.891886,0.502219,0.0452459,0.0001,0.171527,0.293902,0.810509,3.61815,0.545768,1.02547,0.53916,0.374532,0.702302,1.13541,0.871453,0.29796,0.834671,0.0001,0.329042
92,1.52724,1.17785,0.275166,0.0576535,0.0001,0.0001,0.0001,0.293255,1.64474,0.430954,1.82661,0.102656,0.37703,0.0001,0.588443,0.820068,0.0282087,0.0001,7.54717,2.04362,0.442087,0.173273,0.0315159,1.18019,0.96401,0.0591017,0.234035,0.462574,0.849009,0.514166,0.0114423,0.0001,0.107411,0.26441,0.792868,3.42731,0.506594,0.765373,0.38236,0.173595,0.608883,1.02053,0.72054,0.13872,0.902201,0.365631,0.344321
93,1.50484,1.06077,0.274348,0.0359195,0.0001,0.0001,0.0001,0.359454,2.26527,0.345954,1.69307,0.0404968,0.2442,0.0001,0.43684,0.842697,0.0365631,0.0435161,6.71233,2.06145,0.435161,0.110339,0.0001,1.19658,1.14204,0.0001,0.193361,0.158646,0.761937,0.612574,0.00597943,0.0001,0.0001,0.383387,0.730055,3.02515,0.507653,0.467897,0.410284,0.348788,0.8,1.04715,0.78756,0.124978,0.0001,0.530973,0.342296
94,1.42374,0.988003,0.295455,0.193517,0.212917,0.0001,0.0001,0.549073,1.39041,0.46906,1.68499,0.258298,0.11611,0.0001,0.513141,0.851801,0.0722022,0.0001,5.69307,2.77476,0.671141,0.149566,0.0001,1.22362,1.14094,0.237476,0.0644538,0.180668,0.91687,0.758871,0.00569249,0.0001,0.159553,0.344116,0.605759,3.19846,0.623532,0.676956,0.569307,0.297547,0.651466,1.22336,0.734682,0.0886682,0.315209,0.383142,0.362629
95,1.45901,1.2345,0.201381,0.115009,0.806452,0.0001,0.673077,1.03022,1.80332,0.672447,1.75422,0.0138255,0.344234,0.0001,0.541191,0.777749,0.034002,0.0815328,6.6345,3.34141,0.0838223,0.134939,0.0001,1.58305,1.08992,0.0628141,0.0325521,0.551932,0.0652884,0.581916,0.0654664,0.0001,0.1114,0.184957,0.666173,3.32887,1.13044,0.709906,0.505723,0.147944,0.739247,1.1039,0.74864,0.170487,0.407095,0.631579,0.28364
96,1.44944,1.32595,0.320366,0.0548847,0.431034,0.0001,0.118483,0.530786,2.19212,0.371025,1.61435,0.190269,0.0583942,0.0001,0.356158,1.00992,0.165837,0.0001,6.74603,2.56314,0.42337,0.245124,0.0001,1.27548,1.17647,0.0379603,0.0629525,0.646054,0.719548,0.505439,0.0190743,0.0001,0.0747384,0.453662,0.725729,2.69509,1.23854,0.659898,0.433342,0.495266,0.625,0.961181,0.739357,0.092302,0.0001,0.613497,0.295435
97,1.42747,1.1174,0.24758,0.0512295,0.0001,0.0001,0.083612,0.540054,1.44127,0.42707,1.07686,0.0631074,0.0001,0.0257136,0.509697,1.10938,0.0962464,0.0371747,5.6338,2.02938,0.303721,0.286094,0.0001,1.19505,1.44928,0.445736,0.146628,0.0001,0.689545,0.610094,0.0271651,0.113507,0.068306,0.316056,0.666134,3.37965,1.10109,0.278862,0.356961,0.618151,0.531561,1.24962,0.785321,0.125045,0.0329056,0.606061,0.334806
98,1.4741,1.70864,0.29017,0.331492,0.0001,0.0001,0.354296,2.25485,2.14811,0.581649,1.88368,0.196912,0.0690131,0.0001,0.589864,1.4053,0.0648298,0.0001,5.59876,2.32719,0.543848,0.269316,0.0001,1.34114,1.71674,0.269639,0.121007,0.0751597,0.600223,0.738168,0.0261835,0.2849,0.192369,0.285307,0.545568,4.09013,1.24289,0.475059,0.342917,0.475996,0.708079,0.982697,0.772323,0.0612089,1.32582,0.626305,0.447606
99,1.42978,1.97955,0.160037,0.466563,0.0001,0.0001,0.219298,3.18318,2.44779,0.639422,2.0159,0.301902,0.288958,0.0001,0.503889,1.30468,0.131363,0.0738007,5.64103,2.83371,0.311526,0.608886,0.0683527,1.47584,1.16891,0.272633,0.0463392,0.0956938,0.832662,0.559332,0.0461659,0.56338,0.090307,0.453172,0.604953,4.86064,1.48956,0.300996,0.292154,0.594979,0.849772,1.14983,0.906959,0.083692,1.33156,0.383877,0.508083
100,1.75285,1.59251,0.341566,0.609537,0.0001,0.0001,0.0001,3.65591,2.14669,0.786276,2.3227,0.297018,0.158228,0.0417885,0.618407,0.787488,0.346021,0.086881,6.31277,2.40038,0.291262,0.318501,0.17094,1.59901,1.60668,0.752309,0.224909,0.200535,0.710157,0.603787,0.111669,0.174216,0.181488,0.461184,0.717645,4.88327,1.26366,0.431144,0.311676,0.6239,1.26398,1.66558,0.934876,0.117768,1.95429,0.662252,0.509824
101,2.14994,1.79319,0.192926,0.65872,0.0001,0.0001,0.364299,4.41065,2.25127,0.669672,2.2445,0.367607,0.232919,0.115473,0.456802,0.83772,0.208478,0.0347947,4.87145,2.16875,0.229621,0.545703,0.459016,1.66453,1.24183,0.124399,0.406688,0.283213,0.895777,0.855201,0.0817035,0.0001,0.220325,0.67981,0.756898,5.23432,1.12897,0.641711,0.290939,1.55991,0.814536,1.68124,1.08288,0.173953,1.35613,0.0001,0.465295
102,2.12454,1.89412,0.396476,0.699913,0.0001,0.0001,0.0001,4.86275,2.48209,0.850362,2.43955,0.482625,0.297075,0.0651148,0.54334,0.775279,0.206469,0.0695652,2.50417,2.93781,0.291971,0.452125,0.0649773,1.63744,1.95707,0.266129,0.133958,0.31864,0.939926,0.707461,0.0618589,0.0001,0.19909,0.793651,0.635544,4.4622,1.05352,0.704225,0.456919,0.682303,1.28247,1.18388,1.22811,0.108998,0.667976,0.632911,0.472835
103,2.08406,1.81666,0.340393,0.795837,0.431034,0.0001,0.205128,4.35403,2.18484,0.571354,2.40973,0.498304,0.35369,0.153421,0.304569,0.84413,0.328827,0.0345781,3.43762,3.18698,0.430108,0.515362,0.418911,1.65217,1.69306,0.332657,0.639269,0.706298,1.00538,0.774148,0.0549023,0.0001,0.0573394,0.686342,0.660707,4.94924,1.03794,0.649491,0.31348,0.573813,1.89816,1.33656,1.2518,0.283052,1.88631,0.674536,0.627645
104,1.98396,2.8831,0.527558,1.36904,0.471698,0.170474,1.34814,2.80287,1.42728,0.704945,2.10133,0.919489,0.367021,0.199203,0.849218,0.95134,0.561915,0.27027,1.08842,3.24119,0.307161,0.358171,0.481125,1.58214,1.31105,0.4004,1.09343,0.803627,0.733066,1.03218,0.106399,0.15949,0.635324,0.365059,0.691073,1.49404,0.756794,0.871795,0.618897,0.540606,0.988849,1.36854,1.24717,0.293219,1.79942,0.867285,0.503232
105,2.35146,2.88909,0.527774,1.70536,0.580955,0.148976,1.35952,2.66876,1.48361,0.646532,2.26502,0.754795,0.319978,0.163339,0.923707,1.16844,0.800493,0.121242,1.22244,3.53982,0.331744,0.505306,0.21106,1.69269,1.24633,0.492271,1.15393,0.686253,0.615732,0.870406,0.203549,0.268998,0.752519,0.753693,0.721036,1.98826,0.787402,0.483092,0.809474,0.474664,1.03135,1.24436,1.36244,0.572891,2.38773,1.07613,0.555582
106,1.94499,2.65559,0.657718,1.39434,0.649734,0.17325,0.855513,2.52572,1.10806,0.715717,2.35697,0.864975,0.400475,0.273185,1.00627,1.04194,0.701344,0.0763942,0.974202,3.8453,0.536643,0.569095,0.40833,1.71016,1.29636,1.13016,1.59635,0.429092,0.743172,1.10987,0.112327,0.298013,1.09511,0.774749,1.04728,1.70858,0.977281,0.556816,0.697181,0.600396,0.920999,1.54044,1.34905,1.00283,1.23648,1.20384,0.465602
107,2.55229,3.26236,0.63963,1.45544,0.94605,0.0769231,0.823353,3.18166,1.49184,0.506139,2.37177,0.863508,0.251326,0.388408,0.770931,1.24957,0.691338,0.148841,0.609756,4.11831,0.435584,0.453899,0.571895,1.72181,1.09117,0.945958,1.38299,0.548176,0.828717,0.969937,0.0972479,0.456621,0.793454,0.708383,0.700902,1.564,0.767786,0.598555,0.655308,0.821041,0.598205,1.39703,1.43984,0.778846,1.80451,0.645552,0.490101
108,2.7858,3.3036,0.851955,1.27737,0.336178,0.188182,0.627803,3.04601,1.19628,0.6508,2.45736,0.804787,0.246609,0.1693,1.13607,1.29223,0.771417,0.145702,1.36444,4.32281,0.593168,0.474842,0.686591,1.89033,0.993861,1.13824,1.38699,0.351453,1.08348,1.25516,0.0440831,0.239349,1.6104,0.801233,0.7902,1.71254,1.0733,0.765358,0.702751,0.527619,1.09622,1.82982,1.61346,0.633484,1.68478,1.08809,0.59501
109,3.20738,4.23698,0.793966,1.80709,0.522689,0.120822,1.48213,1.92698,1.68618,1.00503,2.56157,0.923037,0.39693,0.195754,1.01608,1.82259,0.623747,0.166632,1.187,5.37964,0.738451,0.484779,0.868233,2.02857,1.03469,1.47361,2.01608,0.408954,1.48342,1.16348,0.128021,0.457516,1.11566,0.662252,0.657702,2.11597,1.10721,0.730519,0.823677,0.593159,1.37957,1.68754,1.5578,0.832931,1.76421,0.952381,0.633262
110,3.22458,4.22369,1.21024,1.39585,0.558988,0.15829,1.48903,3.09826,2.08405,0.736934,2.51209,0.971335,0.517197,0.158914,1.33071,2.44775,0.409748,0.136612,0.969659,6.50728,0.752014,0.358075,1.29817,1.99806,0.983021,1.87212,2.45792,0.838926,1.48495,1.20353,0.099955,0.485909,0.907441,0.440044,0.796016,3.00274,1.24527,0.61894,0.941248,0.735592,2.19938,1.84277,1.75717,0.991707,1.68627,1.02297,0.748448
111,5.1617,5.20172,1.23484,1.36441,1.09307,0.426743,1.81818,2.12982,2.26524,1.02361,2.73042,1.6437,1.09422,0.31348,1.45055,3.24457,0.895615,0.191571,1.89411,8.56248,0.817439,0.488446,1.23153,2.32818,1.13895,4.44269,3.53357,1.01373,1.79899,1.46221,0.285898,0.905524,1.03242,0.366151,1.04441,5.24099,1.30998,1.05714,0.865344,0.757751,2.54892,2.82368,2.08133,1.70477,1.95848,1.14613,0.88736
